,Drill Depth (m),Soil type,X-coordinate,Y-coordinate,Height Above Sea Level,Drill Pressure (kN),Flushing Pressure (kN),Torque
6920,3.3,CLAY,6645476.888,596338.614,63.839,6140.0,5.0,0.0
6921,3.325,CLAY,6645476.888,596338.614,63.814,6080.0,5.0,0.0
6922,3.35,CLAY,6645476.888,596338.614,63.789,6210.0,5.0,0.0
6923,3.375,CLAY,6645476.888,596338.614,63.764,6840.0,5.0,0.0
6924,3.4,CLAY,6645476.888,596338.614,63.739,6980.0,5.0,0.0
6925,3.425,CLAY,6645476.888,596338.614,63.714,6880.0,5.0,0.0
6926,3.45,CLAY,6645476.888,596338.614,63.689,6880.0,5.0,0.0
6927,3.475,CLAY,6645476.888,596338.614,63.664,7110.0,5.0,0.0
6928,3.5,CLAY,6645476.888,596338.614,63.639,7590.0,5.0,0.0
6929,3.525,CLAY,6645476.888,596338.614,63.614,8340.0,5.0,0.0
6930,3.55,CLAY,6645476.888,596338.614,63.589,8670.0,5.0,0.0
6931,3.575,CLAY,6645476.888,596338.614,63.564,8830.0,5.0,0.0
6932,3.6,CLAY,6645476.888,596338.614,63.539,8480.0,5.0,0.0
6933,4.2,CLAY,6645476.888,596338.614,62.939,13050.0,5.0,2.0
6934,4.225,CLAY,6645476.888,596338.614,62.914,13110.0,5.0,3.0
6935,4.25,CLAY,6645476.888,596338.614,62.889,13060.0,5.0,1.0
6936,4.275,CLAY,6645476.888,596338.614,62.864,13060.0,5.0,2.0
6937,4.3,CLAY,6645476.888,596338.614,62.839,13760.0,4.0,1.0
6938,4.325,CLAY,6645476.888,596338.614,62.814,14010.0,4.0,3.0
6939,4.35,CLAY,6645476.888,596338.614,62.789,14140.0,4.0,2.0
6940,4.375,CLAY,6645476.888,596338.614,62.764,14030.0,4.0,1.0
6941,4.4,CLAY,6645476.888,596338.614,62.739,13970.0,4.0,1.0
6942,4.425,CLAY,6645476.888,596338.614,62.714,14240.0,4.0,0.0
6943,4.45,CLAY,6645476.888,596338.614,62.689,14300.0,4.0,3.0
6944,4.475,CLAY,6645476.888,596338.614,62.664,14280.0,4.0,0.0
6945,4.5,CLAY,6645476.888,596338.614,62.639,13610.0,5.0,0.0
6946,4.525,CLAY,6645476.888,596338.614,62.614,13330.0,5.0,1.0
6947,4.55,CLAY,6645476.888,596338.614,62.589,12960.0,5.0,0.0
6948,4.575,CLAY,6645476.888,596338.614,62.564,13180.0,5.0,0.0
6949,4.6,CLAY,6645476.888,596338.614,62.539,13190.0,5.0,0.0
6950,5.2,CLAY,6645476.888,596338.614,61.939,12200.0,5.0,0.0
6951,5.225,CLAY,6645476.888,596338.614,61.914,12320.0,5.0,0.0
6952,5.25,CLAY,6645476.888,596338.614,61.889,12310.0,5.0,0.0
6953,5.275,CLAY,6645476.888,596338.614,61.864,12110.0,5.0,0.0
6954,5.3,CLAY,6645476.888,596338.614,61.839,12010.0,5.0,0.0
6955,5.325,CLAY,6645476.888,596338.614,61.814,12150.0,5.0,0.0
6956,5.35,CLAY,6645476.888,596338.614,61.789,12090.0,5.0,0.0
6957,5.375,CLAY,6645476.888,596338.614,61.764,11830.0,5.0,0.0
6958,5.4,CLAY,6645476.888,596338.614,61.739,11580.0,5.0,0.0
6959,5.425,CLAY,6645476.888,596338.614,61.714,11660.0,5.0,0.0
6960,5.45,CLAY,6645476.888,596338.614,61.689,11710.0,5.0,0.0
6961,5.475,CLAY,6645476.888,596338.614,61.664,11750.0,5.0,0.0
6962,5.5,CLAY,6645476.888,596338.614,61.639,17440.0,5.0,0.0
6963,5.525,CLAY,6645476.888,596338.614,61.614,18080.0,5.0,0.0
6964,5.55,CLAY,6645476.888,596338.614,61.589,18720.0,5.0,0.0
6965,5.575,CLAY,6645476.888,596338.614,61.564,18120.0,5.0,0.0
6966,5.6,CLAY,6645476.888,596338.614,61.539,15600.0,4.0,0.0
6967,6.2,CLAY,6645476.888,596338.614,60.939,13750.0,4.0,4.0
6968,6.225,CLAY,6645476.888,596338.614,60.914,13990.0,5.0,2.0
6969,6.25,CLAY,6645476.888,596338.614,60.889,14540.0,5.0,2.0
6970,6.275,CLAY,6645476.888,596338.614,60.864,14490.0,4.0,1.0
6971,6.3,CLAY,6645476.888,596338.614,60.839,13610.0,4.0,1.0
6972,6.325,CLAY,6645476.888,596338.614,60.814,12290.0,4.0,1.0
6973,6.35,CLAY,6645476.888,596338.614,60.789,11490.0,5.0,1.0
6974,6.375,CLAY,6645476.888,596338.614,60.764,19840.0,5.0,0.0
6975,6.4,CLAY,6645476.888,596338.614,60.739,25470.0,5.0,1.0
6976,6.425,CLAY,6645476.888,596338.614,60.714,22820.0,4.0,0.0
6977,6.45,CLAY,6645476.888,596338.614,60.689,16590.0,4.0,0.0
6978,6.475,CLAY,6645476.888,596338.614,60.664,12090.0,4.0,0.0
6979,6.5,CLAY,6645476.888,596338.614,60.639,14910.0,5.0,0.0
6980,6.525,CLAY,6645476.888,596338.614,60.614,17510.0,5.0,0.0
6981,6.55,CLAY,6645476.888,596338.614,60.589,17190.0,4.0,0.0
6982,6.575,CLAY,6645476.888,596338.614,60.564,16690.0,4.0,0.0
6983,6.6,CLAY,6645476.888,596338.614,60.539,15060.0,4.0,0.0
6984,2.2,CLAY,6645459.402,596349.608,66.117,1830.0,5.0,2.0
6985,2.225,CLAY,6645459.402,596349.608,66.092,1390.0,5.0,1.0
6986,2.25,CLAY,6645459.402,596349.608,66.067,960.0,5.0,2.0
6987,2.275,CLAY,6645459.402,596349.608,66.042,800.0,5.0,0.0
6988,2.3,CLAY,6645459.402,596349.608,66.017,820.0,5.0,0.0
6989,2.325,CLAY,6645459.402,596349.608,65.992,320.0,5.0,0.0
6990,2.35,CLAY,6645459.402,596349.608,65.967,410.0,5.0,0.0
6991,2.375,CLAY,6645459.402,596349.608,65.942,540.0,5.0,1.0
6992,2.4,CLAY,6645459.402,596349.608,65.917,740.0,5.0,1.0
6993,2.425,CLAY,6645459.402,596349.608,65.892,2009.0,5.0,2.0
6994,2.45,CLAY,6645459.402,596349.608,65.867,3290.0,5.0,0.0
6995,2.475,CLAY,6645459.402,596349.608,65.842,4990.0,5.0,0.0
6996,2.5,CLAY,6645459.402,596349.608,65.817,5630.0,5.0,0.0
6997,2.525,CLAY,6645459.402,596349.608,65.792,7410.0,5.0,0.0
6998,2.55,CLAY,6645459.402,596349.608,65.767,7890.0,5.0,0.0
6999,2.575,CLAY,6645459.402,596349.608,65.742,8540.0,5.0,1.0
7000,2.6,CLAY,6645459.402,596349.608,65.717,8590.0,5.0,2.0
7001,3.2,CLAY,6645459.402,596349.608,65.117,10490.0,18.0,658.0
7002,3.225,CLAY,6645459.402,596349.608,65.092,10210.0,25.0,674.0
7003,3.25,CLAY,6645459.402,596349.608,65.067,9820.0,15.0,430.0
7004,3.275,CLAY,6645459.402,596349.608,65.042,9180.0,16.0,444.0
7005,3.3,CLAY,6645459.402,596349.608,65.017,9440.0,15.0,409.0
7006,3.325,CLAY,6645459.402,596349.608,64.992,9420.0,16.0,534.0
7007,3.35,CLAY,6645459.402,596349.608,64.967,9410.0,16.0,477.0
7008,3.375,CLAY,6645459.402,596349.608,64.942,8820.0,15.0,511.0
7009,3.4,CLAY,6645459.402,596349.608,64.917,8950.0,14.0,456.0
7010,3.425,CLAY,6645459.402,596349.608,64.892,8650.0,13.0,561.0
7011,3.45,CLAY,6645459.402,596349.608,64.867,8050.0,13.0,390.0
7012,3.475,CLAY,6645459.402,596349.608,64.842,6680.0,11.0,464.0
7013,3.5,CLAY,6645459.402,596349.608,64.817,6750.0,10.0,510.0
7014,3.525,CLAY,6645459.402,596349.608,64.792,6850.0,10.0,385.0
7015,3.55,CLAY,6645459.402,596349.608,64.767,9020.0,13.0,535.0
7016,3.575,CLAY,6645459.402,596349.608,64.742,9120.0,16.0,946.0
7017,3.6,CLAY,6645459.402,596349.608,64.717,9580.0,22.0,1123.0
7018,4.2,CLAY,6645459.402,596349.608,64.117,9850.0,36.0,1981.0
7019,4.225,CLAY,6645459.402,596349.608,64.092,9880.0,31.0,1928.0
7020,4.25,CLAY,6645459.402,596349.608,64.067,9980.0,28.0,1800.0
7021,4.275,CLAY,6645459.402,596349.608,64.042,9470.0,28.0,1797.0
7022,4.3,CLAY,6645459.402,596349.608,64.017,10250.0,31.0,1767.0
7023,4.325,CLAY,6645459.402,596349.608,63.992,10090.0,36.0,1723.0
7024,4.35,CLAY,6645459.402,596349.608,63.967,10000.0,36.0,1666.0
7025,4.375,CLAY,6645459.402,596349.608,63.942,9710.0,34.0,1658.0
7026,4.4,CLAY,6645459.402,596349.608,63.917,10030.0,40.0,1600.0
7027,4.425,CLAY,6645459.402,596349.608,63.892,10040.0,38.0,1489.0
7028,4.45,CLAY,6645459.402,596349.608,63.867,10220.0,34.0,1328.0
7029,4.475,CLAY,6645459.402,596349.608,63.842,9890.0,39.0,1852.0
7030,4.5,CLAY,6645459.402,596349.608,63.817,9800.0,33.0,1817.0
7031,4.525,CLAY,6645459.402,596349.608,63.792,10100.0,40.0,1960.0
7032,4.55,CLAY,6645459.402,596349.608,63.767,10140.0,35.0,1961.0
7033,4.575,CLAY,6645459.402,596349.608,63.742,10150.0,44.0,1979.0
7034,4.6,CLAY,6645459.402,596349.608,63.717,10090.0,46.0,1963.0
